Date,nifty_close,midcap_close,vix_close,repo_rate,mf_cash_pct
,^NSEI,NIFTY_MIDCAP_100.NS,,,
2023-09-18,20133.30078125,40658.19921875,10.835,,2.776
2023-09-20,19901.400390625,40543.8515625,11.1275,,2.776
2023-09-21,19742.349609375,40184.8515625,10.8175,,2.776
2023-09-22,19674.25,40139.1484375,10.66,,2.776
2023-09-25,19674.55078125,40405.69921875,10.9,,2.776
2023-09-26,19664.69921875,40338.8515625,11.185,,2.776
2023-09-27,19716.44921875,40640.80078125,11.585,,2.776
2023-09-28,19523.55078125,40104.05078125,12.8225,,2.776
2023-09-29,19638.30078125,40537.05078125,11.4525,,2.776
2023-10-03,19528.75,40608.8515625,11.7875,,2.776
2023-10-04,19436.099609375,40047.5,11.655,,2.776
2023-10-05,19545.75,40046.0,10.94,,2.776
2023-10-06,19653.5,40284.69921875,10.3,,2.776
2023-10-09,19512.349609375,39744.6484375,11.4,,2.776
2023-10-10,19689.849609375,40285.5,11.27,,2.776
2023-10-11,19811.349609375,40486.25,10.985,,2.776
2023-10-12,19794.0,40555.5,10.6175,,2.776
2023-10-13,19751.05078125,40506.1484375,10.6175,,2.776
2023-10-16,19731.75,40590.6484375,11.07,,2.776
2023-10-17,19811.5,40733.3515625,10.695,,2.776
2023-10-18,19671.099609375,40367.1484375,10.965,,2.776
2023-10-19,19624.69921875,40332.6015625,10.8975,,2.776
2023-10-20,19542.650390625,39878.75,10.8175,,2.776
2023-10-20,19542.650390625,39878.75,10.8175,,2.776
2023-10-23,19281.75,38817.3515625,10.905,,2.776
2023-10-25,19122.150390625,38564.25,11.3125,,2.776
2023-10-26,18857.25,38116.75,11.73,,2.776
2023-10-27,19047.25,38701.8515625,10.905,,2.776
2023-10-30,19140.900390625,38735.19921875,11.49,,2.776
2023-10-31,19079.599609375,38876.94921875,11.825,,2.776
2023-11-01,18989.150390625,38775.1015625,12.0475,,2.776
2023-11-02,19133.25,39312.44921875,11.075,,2.776
2023-11-03,19230.599609375,39587.3984375,10.8825,,2.776
2023-11-06,19411.75,39937.1015625,11.105,,2.776
2023-11-07,19406.69921875,40049.80078125,11.1925,,2.776
2023-11-08,19443.5,40446.8515625,11.0375,,2.776
2023-11-09,19395.30078125,40537.6484375,10.9825,,2.776
2023-11-10,19425.349609375,40733.05078125,11.1075,,2.776
2023-11-13,19443.55078125,41009.69921875,11.1875,,2.776
2023-11-15,19675.44921875,41404.8515625,11.135,,2.776
2023-11-16,19765.19921875,41726.30078125,11.6475,,2.776
2023-11-17,19731.80078125,41811.25,11.8275,,2.776
2023-11-20,19694.0,41856.44921875,12.1475,,2.776
2023-11-21,19783.400390625,41883.5,12.2325,,2.776
2023-11-22,19811.849609375,42027.1015625,11.865,,2.776
2023-11-23,19802.0,42027.30078125,11.315,,2.776
2023-11-24,19794.69921875,42050.44921875,11.33,,2.776
2023-11-28,19889.69921875,42278.0,12.175,,2.776
2023-11-29,20096.599609375,42618.69921875,12.7075,,2.776
2023-11-30,20133.150390625,42908.8984375,12.69,,2.776
2023-12-01,20267.900390625,43382.3984375,12.3825,,2.776
2023-12-04,20686.80078125,43918.6015625,12.9925,,2.776
2023-12-05,20855.099609375,44122.8984375,13.4575,,2.776
2023-12-06,20937.69921875,44232.44921875,13.74,,2.776
2023-12-07,20901.150390625,44495.0,12.6725,,2.776
2023-12-08,20969.400390625,44400.19921875,12.47,,2.776
2023-12-11,20997.099609375,44729.1484375,12.7575,,2.776
2023-12-12,20906.400390625,44555.75,12.7125,,2.776
2023-12-13,20926.349609375,44947.30078125,12.065,,2.776
2023-12-14,21182.69921875,45534.30078125,12.32,,2.776
2023-12-15,21456.650390625,45586.55078125,13.1275,,2.776
2023-12-18,21418.650390625,45685.1484375,13.9,,2.776
2023-12-19,21453.099609375,45512.44921875,13.8675,,2.776
2023-12-20,21150.150390625,44024.94921875,14.45,,2.776
2023-12-21,21255.05078125,44767.69921875,13.7575,,2.776
2023-12-21,21255.05078125,44767.69921875,13.7575,,2.776
2023-12-22,21349.400390625,45094.80078125,13.7075,,2.776
2023-12-26,21441.349609375,45388.1015625,14.6775,,2.776
2023-12-27,21654.75,45558.94921875,15.5575,,2.776
2023-12-28,21778.69921875,45815.25,15.14,,2.776
2023-12-29,21731.400390625,46181.6484375,14.5025,,2.776
2024-01-01,21741.900390625,,14.68,,2.776
2024-01-02,21665.80078125,46389.6484375,14.58,,2.776
2024-01-03,21517.349609375,46529.05078125,14.0975,,2.776
2024-01-04,21658.599609375,47309.69921875,13.33,,2.776
2024-01-05,21710.80078125,47396.30078125,12.63,,2.776
2024-01-08,21513.0,46894.3515625,13.4625,,2.776
2024-01-09,21544.849609375,46969.94921875,13.2625,,2.776
2024-01-10,21618.69921875,47107.1484375,12.97,,2.776
2024-01-11,21647.19921875,47337.30078125,12.7675,,2.776
2024-01-12,21894.55078125,47512.6015625,13.1,,2.776
2024-01-15,22097.44921875,47837.94921875,13.785,,2.776
2024-01-16,22032.30078125,47667.3984375,13.5725,,2.776
2024-01-17,21571.94921875,47151.55078125,15.08,,2.776
2024-01-18,21462.25,47099.8515625,14.07,,2.776
2024-01-19,21622.400390625,47815.94921875,13.8775,,2.776
2024-01-23,21238.80078125,46569.6015625,14.8525,,2.776
2024-01-24,21453.94921875,47423.3984375,14.375,,2.776
2024-01-25,21352.599609375,47208.6484375,13.865,,2.776
2024-01-29,21737.599609375,47979.05078125,15.68,,2.776
2024-01-30,21522.099609375,47791.94921875,16.1025,,2.776
2024-01-31,21725.69921875,48568.6015625,16.0475,,2.776
2024-02-01,21697.44921875,48298.0,14.455,,2.776
2024-02-02,21853.80078125,48477.0,14.6975,,2.776
2024-02-05,21771.69921875,48410.19921875,15.6175,,2.776
2024-02-06,21929.400390625,48984.6484375,15.785,,2.776
2024-02-07,21930.5,49352.05078125,15.505,,2.776
2024-02-08,21717.94921875,49327.80078125,15.8275,,2.776
2024-02-09,21782.5,48889.05078125,15.4475,,2.776
2024-02-12,21616.05078125,47675.80078125,16.0625,,2.776
2024-02-13,21743.25,47835.6484375,15.8075,,2.776
2024-02-14,21840.05078125,48331.8984375,15.435,,2.776
2024-02-15,21910.75,48821.8984375,15.225,,2.776
2024-02-16,22040.69921875,49131.94921875,15.2225,,2.776
2024-02-19,22122.25,,16.0175,,2.776
2024-02-20,22196.94921875,49248.44921875,16.0725,,2.776
2024-02-21,22055.05078125,48630.5,15.9275,,2.776
2024-02-22,22217.44921875,49128.3515625,15.1975,,2.776
2024-02-23,22212.69921875,49279.55078125,14.9725,,2.776
2024-02-26,22122.05078125,49102.30078125,15.6,,2.776
2024-02-27,22198.349609375,49041.19921875,15.7275,,2.776
2024-02-28,21951.150390625,48089.1015625,16.33,,2.776
2024-02-29,21982.80078125,48335.69921875,15.5725,,2.776
2024-03-01,22338.75,48790.6015625,15.235,,2.776
2024-03-04,22405.599609375,49248.8984375,14.9225,,2.776
2024-03-05,22356.30078125,49114.8984375,14.38,,2.776
2024-03-06,22474.05078125,48857.30078125,14.295,,2.776
2024-03-07,22493.55078125,48966.1484375,13.6125,,2.776
2024-03-11,22332.650390625,48774.6484375,13.995,,2.776
2024-03-12,22335.69921875,48086.8515625,13.6375,,2.776
2024-03-13,21997.69921875,45971.3984375,14.4325,,2.776
2024-03-14,22146.650390625,46901.19921875,13.6225,,2.776
2024-03-15,22023.349609375,46685.6015625,13.69,,2.776
2024-03-18,22055.69921875,46501.6484375,13.895,,2.776
2024-03-19,21817.44921875,45926.30078125,14.1125,,2.776
2024-03-20,21839.099609375,45919.8984375,13.4725,,2.776
2024-03-21,22011.94921875,47033.55078125,12.5125,,2.776
2024-03-22,22096.75,47312.8515625,12.22,,2.776
2024-03-26,22004.69921875,47807.6484375,12.82,,2.776
2024-03-27,22123.650390625,47837.3515625,12.7025,,2.776
2024-03-28,22326.900390625,48075.75,12.8325,,2.776
2024-04-01,22462.0,48912.05078125,12.0825,,2.776
2024-04-02,22453.30078125,49479.30078125,11.6525,,2.776
2024-04-03,22434.650390625,49736.69921875,11.3725,,2.776
2024-04-04,22514.650390625,49743.80078125,11.22,,2.776
2024-04-05,22513.69921875,50022.8515625,11.3375,,2.776
2024-04-08,22666.30078125,50041.3984375,11.61,,2.776
2024-04-09,22642.75,49894.69921875,11.355,,2.776
2024-04-10,22753.80078125,50380.3984375,11.1075,,2.776
2024-04-12,22519.400390625,50067.55078125,11.5325,,2.776
2024-04-15,22272.5,49281.0,12.4675,,2.776
2024-04-16,22147.900390625,49236.6484375,12.615,,2.776
2024-04-18,21995.849609375,48995.69921875,13.04,,2.776
2024-04-19,22147.0,48696.94921875,13.4575,,2.776
2024-04-22,22336.400390625,49096.3984375,12.7,,2.776
2024-04-23,22368.0,49614.8515625,10.195,,2.776
2024-04-24,22402.400390625,49991.8984375,10.275,,2.776
2024-04-25,22570.349609375,50228.5,10.73,,2.776
2024-04-26,22419.94921875,50624.1015625,10.925,,2.776
2024-04-29,22643.400390625,50834.44921875,12.235,,2.776
2024-04-30,22604.849609375,50868.19921875,12.87,,2.776
2024-05-02,22648.19921875,51115.1015625,13.445,,2.776
2024-05-03,22475.849609375,50935.1484375,14.6175,,2.776
2024-05-06,22442.69921875,50662.19921875,16.6,,2.776
2024-05-07,22302.5,49674.44921875,17.0075,,2.776
2024-05-08,22302.5,50036.30078125,17.08,,2.776
2024-05-09,21957.5,49109.1484375,18.2,,2.776
2024-05-10,22055.19921875,49532.30078125,18.4725,,2.776
2024-05-13,22104.05078125,49735.3984375,20.6,,2.776
2024-05-14,22217.849609375,50225.19921875,20.195,,2.776
2024-05-15,22200.55078125,50707.75,20.2725,,2.776
2024-05-16,22403.849609375,51153.30078125,19.995,,2.776
2024-05-17,22466.099609375,51604.8984375,19.7975,,2.776
2024-05-21,22529.05078125,52068.30078125,21.81,,2.776
2024-05-22,22597.80078125,52167.5,21.4675,,2.776
2024-05-23,22967.650390625,52418.55078125,21.38,,2.776
2024-05-24,22957.099609375,52424.44921875,21.71,,2.776
2024-05-27,22932.44921875,52761.75,23.1925,,2.776
2024-05-28,22888.150390625,52294.80078125,24.195,,2.776
2024-05-29,22704.69921875,52125.75,24.175,,2.776
2024-05-30,22488.650390625,51426.8515625,24.175,,2.776
2024-05-31,22530.69921875,51705.69921875,24.6025,,2.776
2024-06-03,23263.900390625,53353.3515625,20.9375,,2.776
2024-06-04,21884.5,49150.80078125,26.7475,,2.776
2024-06-05,22620.349609375,51266.69921875,18.885,,2.776
2024-06-06,22821.400390625,52413.69921875,16.8,,2.776
2024-06-07,23290.150390625,53194.69921875,16.8825,,2.776
2024-06-10,23259.19921875,53235.75,16.3975,,2.776
2024-06-11,23264.849609375,53666.5,14.765,,2.776
2024-06-12,23322.94921875,54226.1015625,14.3875,,2.776
2024-06-13,23398.900390625,54652.25,13.4875,,2.776
2024-06-14,23465.599609375,55225.94921875,12.8225,,2.776
2024-06-18,23557.900390625,55490.05078125,12.965,,2.776
2024-06-19,23516.0,54951.69921875,13.7125,,2.776
2024-06-20,23567.0,55473.80078125,13.345,,2.776
2024-06-21,23501.099609375,55429.1484375,13.18,,2.776
2024-06-21,23501.099609375,55429.1484375,13.18,,2.776
2024-06-24,23537.849609375,55577.05078125,14.0575,,2.776
2024-06-25,23721.30078125,55368.55078125,14.3125,,2.776
2024-06-26,23868.80078125,55245.80078125,14.045,,2.776
2024-06-27,24044.5,55424.25,14.1525,,2.776
2024-06-28,24010.599609375,55736.8984375,13.8025,,2.776
2024-07-01,24141.94921875,56292.5,13.83,,2.776
2024-07-02,24123.849609375,55854.69921875,13.64,,2.776
2024-07-03,24286.5,56293.30078125,13.205,,2.776
2024-07-04,24302.150390625,56618.6015625,12.855,,2.776
2024-07-05,24323.849609375,57089.44921875,12.695,,2.776
2024-07-08,24320.55078125,56888.19921875,13.6,,2.776
2024-07-09,24433.19921875,57077.55078125,14.28,,2.776
2024-07-10,24324.44921875,56921.1484375,14.4325,,2.776
2024-07-11,24315.94921875,57148.25,13.995,,2.776
2024-07-12,24502.150390625,57173.80078125,13.725,,2.776
2024-07-15,24586.69921875,57664.44921875,14.1875,,2.776
2024-07-16,24613.0,57664.0,14.2225,,2.776
2024-07-18,24800.849609375,57111.1015625,14.51,,2.776
2024-07-19,24530.900390625,55908.30078125,14.825,,2.776
2024-07-22,24509.25,56624.6484375,15.4375,,2.776
2024-07-23,24479.05078125,56285.25,12.7475,,2.776
2024-07-24,24413.5,56872.75,11.7625,,2.776
2024-07-25,24406.099609375,56741.75,12.6175,,2.776
2024-07-26,24834.849609375,57768.1015625,12.2475,,2.776
2024-07-29,24836.099609375,58362.05078125,12.945,,2.776
2024-07-30,24857.30078125,58623.3984375,12.88,,2.776
2024-07-31,24951.150390625,58990.8984375,13.25,,2.776
2024-08-01,25010.900390625,58490.3984375,12.93,,2.776
2024-08-02,24717.69921875,57913.6484375,14.32,,2.776
2024-08-05,24055.599609375,55857.25,20.3675,,2.776
2024-08-06,23992.55078125,55515.55078125,18.7425,,2.776
2024-08-07,24297.5,56873.80078125,16.17,,2.776
2024-08-08,24117.0,56681.19921875,16.6025,,2.776
2024-08-09,24367.5,57174.3984375,15.335,,2.776
2024-08-12,24347.0,57330.6015625,15.8675,,2.776
2024-08-13,24139.0,56881.5,16.1675,,2.776
2024-08-14,24143.75,56547.05078125,15.435,,2.776
2024-08-16,24541.150390625,57656.0,14.4025,,2.776
2024-08-19,24572.650390625,57760.8984375,14.315,,2.776
2024-08-20,24698.849609375,58247.8515625,13.82,,2.776
2024-08-21,24770.19921875,58444.05078125,13.3325,,2.776
2024-08-22,24811.5,58844.8515625,13.0,,2.776
2024-08-23,24823.150390625,58555.30078125,13.5525,,2.776
2024-08-26,25010.599609375,58931.1484375,13.795,,2.776
2024-08-27,25017.75,59220.25,13.6325,,2.776
2024-08-28,25052.349609375,59146.3984375,13.95,,2.776
2024-08-29,25151.94921875,58883.94921875,13.7875,,2.776
2024-08-30,25235.900390625,59286.6484375,13.3925,,2.776
2024-09-02,25278.69921875,59152.6484375,14.06,,2.776
2024-09-03,25279.849609375,59297.8515625,13.8425,,2.776
2024-09-04,25198.69921875,59223.69921875,14.3775,,2.776
2024-09-05,25145.099609375,59448.5,14.2075,,2.776
2024-09-06,24852.150390625,58501.94921875,15.2175,,2.776
2024-09-09,24936.400390625,58347.3984375,14.2375,,2.776
2024-09-10,25041.099609375,59039.05078125,13.36,,2.776
2024-09-11,24918.44921875,58938.05078125,13.6275,,2.776
2024-09-12,25388.900390625,59640.30078125,13.1825,,2.776
2024-09-13,25356.5,60034.05078125,12.55,,2.776
2024-09-16,25383.75,60259.75,12.46,,2.776
2024-09-17,25418.55078125,60180.75,12.59,,2.776
2024-09-18,25377.55078125,59752.8515625,13.3725,,2.776
2024-09-19,25415.80078125,59351.8984375,12.47,,2.776
2024-09-20,25790.94921875,60208.80078125,12.79,,2.776
2024-09-23,25939.05078125,60712.3984375,13.785,,2.776
2024-09-24,25940.400390625,60850.80078125,13.3925,,2.776
2024-09-25,26004.150390625,60465.1484375,12.7425,,2.776
2024-09-26,26216.05078125,60469.1484375,12.0025,,2.776
2024-09-27,26178.94921875,60381.1484375,11.9625,,2.776
2024-09-30,25810.849609375,60153.80078125,12.7875,,2.776
2024-10-01,25796.900390625,60358.30078125,11.9875,,2.776
2024-10-03,25250.099609375,59024.69921875,13.17,,2.776
2024-10-04,25014.599609375,58474.44921875,14.1275,,2.776
2024-10-07,24795.75,57300.19921875,15.08,,2.776
2024-10-08,25013.150390625,58535.8984375,14.5875,,2.776
2024-10-09,24981.94921875,59102.6484375,14.1225,,2.776
2024-10-10,24998.44921875,58935.8515625,13.495,,2.776
2024-10-11,24964.25,59212.69921875,13.22,,2.776
2024-10-14,25127.94921875,59465.44921875,12.995,,2.776
2024-10-15,25057.349609375,59593.25,13.0025,,2.776
2024-10-16,24971.30078125,59451.8515625,13.0525,,2.776
2024-10-17,24749.849609375,58465.94921875,13.3875,,2.776
2024-10-18,24854.05078125,58649.1484375,13.0375,,2.776
2024-10-21,24781.099609375,57677.69921875,13.7625,,2.776
2024-10-22,24472.099609375,56174.05078125,14.395,,2.776
2024-10-23,24435.5,56533.55078125,14.6225,,2.776
2024-10-24,24399.400390625,56349.75,13.97,,2.776
2024-10-25,24180.80078125,55277.94921875,14.6325,,2.776
2024-10-28,24339.150390625,55736.6015625,14.29,,2.776
2024-10-29,24466.849609375,56251.30078125,14.515,,2.776
2024-10-30,24340.849609375,56339.25,15.51,,2.776
2024-10-31,24205.349609375,56112.8515625,15.55,,2.776
2024-11-01,24304.349609375,56496.05078125,15.9025,,2.776
2024-11-04,23995.349609375,55784.55078125,16.6875,,2.776
2024-11-05,24213.30078125,56115.44921875,16.1225,,2.776
2024-11-06,24484.05078125,57355.80078125,14.8675,,2.776
2024-11-07,24199.349609375,57109.1484375,14.94,,2.776
2024-11-08,24148.19921875,56352.0,14.47,,2.776
2024-11-11,24141.30078125,55853.75,14.27,,2.776
2024-11-12,23883.44921875,55257.5,14.59,,2.776
2024-11-13,23559.05078125,53800.8515625,15.435,,2.776
2024-11-14,23532.69921875,54043.1015625,14.775,,2.776
2024-11-18,23453.80078125,54044.80078125,15.1675,,2.776
2024-11-19,23518.5,54548.25,15.6625,,2.776
2024-11-21,23349.900390625,54385.3515625,15.99,,2.776
2024-11-22,23907.25,55016.8515625,16.0975,,2.776
2024-11-25,24221.900390625,55900.55078125,15.3025,,2.776
2024-11-26,24194.5,55914.3984375,15.305,,2.776
2024-11-27,24274.900390625,56272.3515625,14.625,,2.776
2024-11-28,23914.150390625,56300.75,15.205,,2.776
2024-11-29,24131.099609375,56392.6484375,14.425,,2.776
2024-12-02,24276.05078125,57000.8515625,14.7,,2.776
2024-12-03,24457.150390625,57509.0,14.3725,,2.776
2024-12-04,24467.44921875,58112.3984375,14.45,,2.776
2024-12-05,24708.400390625,58441.55078125,14.5275,,2.776
2024-12-06,24677.80078125,58704.6015625,14.14,,2.776
2024-12-09,24619.0,58998.75,14.1075,,2.776
2024-12-10,24610.05078125,59135.3984375,13.7775,,2.776
2024-12-11,24641.80078125,59292.94921875,13.2675,,2.776
2024-12-12,24548.69921875,59021.69921875,13.19,,2.776
2024-12-13,24768.30078125,58991.55078125,13.0525,,2.776
2024-12-16,24668.25,59443.05078125,14.02,,2.776
2024-12-17,24336.0,59101.8984375,14.485,,2.776
2024-12-18,24198.849609375,58723.25,14.3725,,2.776
2024-12-19,23951.69921875,58556.25,14.51,,2.776
2024-12-20,23587.5,56906.75,15.0725,,2.776
2024-12-23,23753.44921875,57092.8984375,13.52,,2.776
2024-12-24,23727.650390625,57057.8984375,13.1775,,2.776
2024-12-26,23750.19921875,57125.69921875,14.035,,2.776
2024-12-27,23813.400390625,56979.80078125,13.2375,,2.776
2024-12-30,23644.900390625,57189.75,13.9725,,2.776
2024-12-31,23644.80078125,57199.44921875,14.4475,,2.776
2025-01-01,23742.900390625,,14.5075,,2.776
2025-01-02,24188.650390625,58108.19921875,13.7375,,2.776
2025-01-03,24004.75,57931.05078125,13.54,,2.776
2025-01-06,23616.05078125,56366.94921875,15.65,,2.776
2025-01-07,23707.900390625,56869.30078125,14.66,,2.776
2025-01-08,23688.94921875,56270.6015625,14.465,,2.776
2025-01-09,23526.5,55745.8984375,14.6575,,2.776
2025-01-10,23431.5,54585.75,14.915,,2.776
2025-01-13,23085.94921875,52390.3984375,15.9975,,2.776
2025-01-14,23176.05078125,53676.5,15.47,,2.776
2025-01-15,23213.19921875,53899.0,15.2575,,2.776
2025-01-16,23311.80078125,54483.80078125,15.465,,2.776
2025-01-17,23203.19921875,54607.6484375,15.7475,,2.776
2025-01-20,23344.75,55106.19921875,16.415,,2.776
2025-01-21,23024.650390625,53834.94921875,17.055,,2.776
2025-01-22,23155.349609375,53113.5,16.7725,,2.776
2025-01-23,23205.349609375,54098.8515625,16.695,,2.776
2025-01-24,23092.19921875,53262.94921875,16.745,,2.776
2025-01-27,22829.150390625,51795.8984375,18.1325,,2.776
2025-01-28,22957.25,51529.44921875,18.195,,2.776
2025-01-29,23163.099609375,52718.8515625,18.64,,2.776
2025-01-30,23249.5,52714.25,17.39,,2.776
2025-01-31,23508.400390625,53712.19921875,16.2475,,2.776
2025-02-03,23361.05078125,52988.80078125,14.3525,,2.776
2025-02-04,23739.25,53813.80078125,14.0175,,2.776
2025-02-05,23696.30078125,54180.8515625,14.0825,,2.776
2025-02-06,23603.349609375,53500.8515625,14.175,,2.776
2025-02-07,23559.94921875,53609.1484375,13.685,,2.776
2025-02-10,23381.599609375,52471.05078125,14.445,,2.776
2025-02-11,23071.80078125,50887.94921875,14.87,,2.776
2025-02-12,23045.25,50756.3984375,14.895,,2.776
2025-02-13,23031.400390625,50881.19921875,14.955,,2.776
2025-02-14,22929.25,49654.1484375,15.015,,2.776
2025-02-17,22959.5,49849.8515625,15.7225,,2.776
2025-02-18,22945.30078125,49751.44921875,15.665,,2.776
2025-02-19,22932.900390625,50527.25,15.42,,2.776
2025-02-20,22913.150390625,51163.80078125,14.6825,,2.776
2025-02-21,22795.900390625,50486.19921875,14.53,,2.776
2025-02-24,22553.349609375,50013.1015625,14.44,,2.776
2025-02-25,22547.55078125,49702.1484375,13.72,,2.776
2025-02-27,22545.05078125,49136.75,13.31,,2.776
2025-02-28,22124.69921875,47915.19921875,13.91,,2.776
2025-03-03,22119.30078125,47984.1484375,13.76,,2.776
2025-03-04,22082.650390625,48007.8515625,13.83,,2.776
2025-03-05,22337.30078125,49168.3515625,13.67,,2.776
2025-03-06,22544.69921875,49348.1015625,13.73,,2.776
2025-03-07,22552.5,49190.6015625,13.47,,2.776
2025-03-10,22460.30078125,48440.1015625,13.99,,2.776
2025-03-11,22497.900390625,48762.75,14.07,,2.776
2025-03-12,22470.5,48486.6015625,13.69,,2.776
2025-03-13,22397.19921875,48125.1015625,13.28,,2.776
2025-03-17,22508.75,48461.80078125,13.42,,2.776
2025-03-18,22834.30078125,49516.8984375,13.21,,2.776
2025-03-19,22907.599609375,50817.1015625,13.3,,2.776
2025-03-20,23190.650390625,51144.3984375,12.6,,2.776
2025-03-21,23350.400390625,51850.75,12.58,,2.776
2025-03-24,23658.349609375,52524.05078125,13.7,,2.776
2025-03-25,23668.650390625,51969.75,13.64,,2.776
2025-03-26,23486.849609375,51646.1484375,13.47,,2.776
2025-03-27,23591.94921875,51839.3984375,13.3,,2.776
2025-03-28,23519.349609375,51672.25,12.72,,2.776
2025-04-01,23165.69921875,51229.6015625,13.78,,2.776
2025-04-02,23332.349609375,52053.19921875,13.72,,2.776
2025-04-03,23250.099609375,52162.1484375,13.6,,2.776
2025-04-04,22904.44921875,50645.94921875,13.76,,2.776
2025-04-07,22161.599609375,48809.44921875,,,2.776
2025-04-08,22535.849609375,49838.0,,,2.776
